id	structure	dispo_id	season	season_year	dispo_type	site_code	lon	lat	local	campaign_start	campaign-end	campaign_duration	trap_night	trap_cat
155	AVE2M	228-CPBPC12-2015-2016-ETE	ETE	2015-2016	CAGE	GBA	350194	7659434	Sentier Piton Bleu GBA	16/11/2015	01/12/2015	15	8	0
156	AVE2M	228-CPBPC12-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350194	7659434	Sentier Piton Bleu GBA	15/06/2015	26/08/2015	72	47	1
157	AVE2M	229-CPBPC13-2015-2016-ETE	ETE	2015-2016	CAGE	GBA	350296	7659594	Sentier Piton Bleu GBA	16/11/2015	01/12/2015	15	7,5	0
158	AVE2M	229-CPBPC13-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350296	7659594	Sentier Piton Bleu GBA	15/06/2015	26/08/2015	72	45,5	0
159	AVE2M	230-CPBPC14-2015-2016-ETE	ETE	2015-2016	CAGE	GBA	350236	7659645	Sentier Piton Bleu GBA	16/11/2015	01/12/2015	15	8,5	1
160	AVE2M	230-CPBPC14-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350236	7659645	Sentier Piton Bleu GBA	15/06/2015	26/08/2015	72	46	0
161	AVE2M	231-CPBPC15-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350368	7659761	Sentier Piton Bleu GBA	15/06/2015	26/08/2015	72	47,5	0
162	AVE2M	232-CPBPC16-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350481	7659796	Sentier Piton Bleu GBA	15/06/2015	25/08/2015	71	47	0
163	AVE2M	233-CPBPC17-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	350581	7659819	Sentier Piton Bleu GBA	15/06/2015	25/08/2015	71	50	0
164	AVE2M	251-CCPD1-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	334837	7657846	Camp 2000 MAK	15/06/2015	21/08/2015	67	38	0
165	AVE2M	252-CCPD10-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335869	7658046	Camp 2000 MAK	15/06/2015	21/08/2015	67	46,5	1
166	AVE2M	253-CCPD11-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335910	7658069	Camp 2000 MAK	15/06/2015	21/08/2015	67	41,5	0
167	AVE2M	254-CCPD12-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336017	7658022	Camp 2000 MAK	15/06/2015	25/08/2015	71	44	0
168	AVE2M	255-CCPD13-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335979	7657940	Camp 2000 MAK	15/06/2015	25/08/2015	71	44,5	0
169	AVE2M	256-CCPD14-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336074	7657890	Camp 2000 MAK	15/06/2015	25/08/2015	71	44,5	0
170	AVE2M	257-CCPD15-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336223	7657929	Camp 2000 MAK	15/06/2015	25/08/2015	71	43,5	0
171	AVE2M	258-CCPD16-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336325	7657861	Camp 2000 MAK	15/06/2015	25/08/2015	71	48	2
172	AVE2M	259-CCPD17-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336330	7657812	Camp 2000 MAK	15/06/2015	25/08/2015	71	46	0
173	AVE2M	260-CCPD18-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336379	7657727	Camp 2000 MAK	15/06/2015	26/08/2015	72	45,5	0
174	AVE2M	261-CCPD19-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336413	7657667	Camp 2000 MAK	15/06/2015	26/08/2015	72	45,5	0
175	AVE2M	262-CCPD2-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	334944	7657928	Camp 2000 MAK	15/06/2015	21/08/2015	67	38,5	0
176	AVE2M	263-CCPD20-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336427	7657619	Camp 2000 MAK	15/06/2015	26/08/2015	72	46	0
177	AVE2M	264-CCPD3-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	334999	7658015	Camp 2000 MAK	15/06/2015	21/08/2015	67	46	1
178	AVE2M	265-CCPD4-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335059	7658005	Camp 2000 MAK	15/06/2015	21/08/2015	67	42,5	0
179	AVE2M	266-CCPD5-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335192	7658017	Camp 2000 MAK	15/06/2015	21/08/2015	67	41	0
180	AVE2M	267-CCPD6-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335342	7658063	Camp 2000 MAK	15/06/2015	21/08/2015	67	41,5	0
181	AVE2M	268-CCPD7-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335467	7658028	Camp 2000 MAK	15/06/2015	21/08/2015	67	39,5	0
182	AVE2M	269-CCPD8-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335584	7658060	Camp 2000 MAK	15/06/2015	21/08/2015	67	42	0
183	AVE2M	270-CCPD9-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	335727	7658047	Camp 2000 MAK	15/06/2015	21/08/2015	67	41,5	0
184	AVE2M	271-CPAPC08-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337757	7655713	Sentier Piton Cabris MAK	15/06/2015	07/08/2015	53	31	0
185	AVE2M	272-CPAPC09-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337741	7654970	Sentier Piton Cabris MAK	15/06/2015	07/08/2015	53	30	1
186	AVE2M	273-CPAPC10-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337476	7654771	Sentier Piton Cabris MAK	15/06/2015	07/08/2015	53	29,5	2
187	AVE2M	274-CPAPC11-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337434	7654829	Sentier Piton Cabris MAK	15/06/2015	07/08/2015	53	30,5	1
188	AVE2M	275-CPL11-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	333663,213	7654061,17	Les Platanes MAK	15/06/2015	18/06/2015	3	1,5	1
189	AVE2M	276-CRBP1-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337324	7656530	Bras Patates MAK	15/06/2015	27/08/2015	73	41,5	1
190	AVE2M	277-CRBP2-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337398,43	7656476,91	Bras Patates MAK	15/06/2015	27/08/2015	73	46,5	0
191	AVE2M	278-CRBP3-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337492,63	7656506,63	Bras Patates MAK	15/06/2015	27/08/2015	73	45	1
192	AVE2M	279-CRBP4-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337663,39	7656459,6	Bras Patates MAK	15/06/2015	27/08/2015	73	46	1
193	AVE2M	280-CRBP5-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337740	7656732	Bras Patates MAK	15/06/2015	27/08/2015	73	49	0
194	AVE2M	281-CRBP6-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337789	7656053	Bras Patates MAK	15/06/2015	27/08/2015	73	44	0
195	AVE2M	282-CRBP7-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337414,61	7655051,04	Bras Patates MAK	15/06/2015	27/08/2015	73	44	1
196	AVE2M	283-CRBP8-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337447,114	7655316,49	Bras Patates MAK	15/06/2015	21/08/2015	67	37	0
197	AVE2M	284-CRBP9-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337417,319	7655403,17	Bras Patates MAK	15/06/2015	31/07/2015	46	28,5	1
198	AVE2M	285-CBPC05-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342524	7663561	Sentier PDN	15/06/2015	07/08/2015	53	28,5	0
199	AVE2M	286-CBPC06-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342458	7663497	Sentier PDN	15/06/2015	07/08/2015	53	29	0
200	AVE2M	287-CBPC07-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342482	7663420	Sentier PDN	15/06/2015	01/07/2015	16	5,5	0
201	AVE2M	299-CMVPC02-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	343844	7655518	Sentier Mal au ventre DIM	16/11/2015	01/12/2015	15	9	0
202	AVE2M	299-CMVPC02-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	343844	7655518	Sentier Mal au ventre DIM	16/06/2015	30/07/2015	44	31	0
203	AVE2M	300-CMVPC07-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	344251	7656100	Sentier Mal au ventre DIM	16/11/2015	01/12/2015	15	8	0
204	AVE2M	300-CMVPC07-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344251	7656100	Sentier Mal au ventre DIM	16/06/2015	30/07/2015	44	33	2
205	AVE2M	301-CPGBPC28-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	343360	7656882	Piste 4x4 Dimitile haut DIM	16/06/2015	30/07/2015	44	28	0
206	AVE2M	309-CGBPC01-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	347824	7653382	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	49,5	1
207	AVE2M	310-CGBPC02-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	347845	7658676	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	48	1
208	AVE2M	311-CGBPC03-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	348030	7659172	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	51	0
209	AVE2M	312-CGBPC04-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	348006	7659250	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	47,5	0
210	AVE2M	313-CGBPC05-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	347934	7659381	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	48,5	0
211	AVE2M	314-CGBPC06-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	347849	7659461	Sentier Bras de St Suzanne GBA	16/06/2015	26/08/2015	71	53	1
212	AVE2M	315-CGBPC07-2015-2016-HIVER	HIVER	2015-2016	CAGE	GBA	347730	7659517	Sentier Bras de St Suzanne GBA	16/06/2015	23/06/2015	7	7	0
213	AVE2M	323-CCPD21-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336511	7657548	Camp 2000 MAK	16/06/2015	26/08/2015	71	50,5	0
214	AVE2M	324-CCPD22-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336585	7657478	Camp 2000 MAK	16/06/2015	26/08/2015	71	49	0
215	AVE2M	325-CCPD23-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336649	7657420	Camp 2000 MAK	16/06/2015	26/08/2015	71	52,5	2
216	AVE2M	326-CCPD24-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336631	7657360	Camp 2000 MAK	16/06/2015	26/08/2015	71	50,5	2
217	AVE2M	327-CCPD25-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336753	7657249	Camp 2000 MAK	16/06/2015	26/08/2015	71	50,5	0
218	AVE2M	328-CCPD26-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336940	7657147	Camp 2000 MAK	16/06/2015	26/08/2015	71	53	0
219	AVE2M	329-CCPD27-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	336984	7657051	Camp 2000 MAK	16/06/2015	26/08/2015	71	52,5	0
220	AVE2M	330-CCPD28-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337012	7656816	Camp 2000 MAK	16/06/2015	27/08/2015	72	54	0
221	AVE2M	331-CCPD29-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337083	7656762	Camp 2000 MAK	16/06/2015	27/08/2015	72	45	2
222	AVE2M	332-CCPD30-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAK	337056	7656624	Camp 2000 MAK	16/06/2015	26/08/2015	71	51,5	1
223	LIFE	373-CMAL01-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	344403,01	7659922,05	Jacky Inard DIM	18/01/2016	19/01/2016	1	1	0
224	LIFE	373-CMAL01-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344403,01	7659922,05	Jacky Inard DIM	17/06/2015	22/06/2015	5	5	0
225	LIFE	376-CMAL02-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	344389,11	7660194,61	Jacky Inard DIM	18/01/2016	19/01/2016	1	1	0
226	LIFE	376-CMAL02-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344389,11	7660194,61	Jacky Inard DIM	17/06/2015	22/06/2015	5	5	0
227	LIFE	379-CMAL03-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	344388,87	7660396,1	Jacky Inard DIM	18/01/2016	19/01/2016	1	1	0
228	LIFE	379-CMAL03-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344388,87	7660396,1	Jacky Inard DIM	17/06/2015	22/06/2015	5	5	0
229	LIFE	382-CMAL04-2015-2016-ETE	ETE	2015-2016	CAGE	DIM	344417,96	7660560,01	Jacky Inard DIM	18/01/2016	19/01/2016	1	1	0
230	LIFE	382-CMAL04-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344417,96	7660560,01	Jacky Inard DIM	17/06/2015	22/06/2015	5	5	0
231	LIFE	382-CMAL04-2018-2019-HIVER	HIVER	2018-2019	CAGE	DIM	344417,96	7660560,01	Jacky Inard DIM	09/08/2018	29/10/2018	81	15	1
232	LIFE	390-CMAL05-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	344499,49	7660688,78	Planèze MAL	18/11/2015	29/02/2016	103	31	0
233	LIFE	390-CMAL05-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344499,49	7660688,78	Planèze MAL	17/06/2015	26/10/2015	131	76,5	0
234	LIFE	393-CMAL06-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	344628,96	7660730,07	Planèze MAL	18/11/2015	29/02/2016	103	31	0
235	LIFE	393-CMAL06-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344628,96	7660730,07	Planèze MAL	17/06/2015	26/10/2015	131	76,5	0
236	LIFE	396-CMAL07-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	344761,46	7660765,96	Planèze MAL	18/11/2015	29/02/2016	103	30,5	0
237	LIFE	396-CMAL07-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344761,46	7660765,96	Planèze MAL	17/06/2015	26/10/2015	131	76,5	0
238	LIFE	399-CMAL08-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	344911,42	7660767,38	Planèze MAL	18/11/2015	29/02/2016	103	31	0
239	LIFE	399-CMAL08-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344911,42	7660767,38	Planèze MAL	17/06/2015	26/10/2015	131	76,5	0
240	LIFE	402-CMAL09-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	344997,81	7660648,95	Planèze MAL	18/11/2015	29/02/2016	103	31	0
241	LIFE	402-CMAL09-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344997,81	7660648,95	Planèze MAL	17/06/2015	26/10/2015	131	75,5	0
242	LIFE	405-CMAL10-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345082,38	7660602,14	Planèze MAL	18/11/2015	29/02/2016	103	31	0
243	LIFE	405-CMAL10-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345082,38	7660602,14	Planèze MAL	17/06/2015	26/10/2015	131	75,5	0
244	LIFE	408-CMAL11-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345265,8	7660567,99	Planèze MAL	18/11/2015	29/02/2016	103	31	0
245	LIFE	408-CMAL11-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345265,8	7660567,99	Planèze MAL	17/06/2015	26/10/2015	131	76,5	0
246	LIFE	411-CMAL18-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344561,27	7660932,02	Planèze MAL	18/06/2015	13/08/2015	56	44,5	0
247	LIFE	414-CMAL19-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	344768	7661183,29	Planèze MAL	18/06/2015	13/08/2015	56	42	0
248	LIFE	417-CMAL20-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345052,68	7661584,17	Planèze MAL	18/06/2015	13/08/2015	56	44,5	0
249	LIFE	420-CMAL12-2016-2017-ETE	ETE	2016-2017	CAGE	MAL	345314,99	7660468,02	Planèze MAL	02/11/2016	20/03/2017	138	56	0
250	LIFE	420-CMAL12-2016-2017-HIVER	HIVER	2016-2017	CAGE	MAL	345314,99	7660468,02	Planèze MAL	02/08/2016	22/08/2016	20	15	0
251	LIFE	420-CMAL12-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345314,99	7660468,02	Planèze MAL	18/11/2015	20/04/2016	154	57	0
252	LIFE	420-CMAL12-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345314,99	7660468,02	Planèze MAL	19/06/2015	26/10/2015	129	74,5	0
253	LIFE	423-CMAL13-2017-2018-ETE	ETE	2017-2018	CAGE	MAL	345333,69	7660549,26	Planèze MAL	19/12/2017	23/04/2018	125	52	0
254	LIFE	423-CMAL13-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAL	345333,69	7660549,26	Planèze MAL	12/06/2017	28/08/2017	77	31	0
255	LIFE	423-CMAL13-2016-2017-ETE	ETE	2016-2017	CAGE	MAL	345333,69	7660549,26	Planèze MAL	31/01/2017	20/03/2017	48	26	0
256	LIFE	423-CMAL13-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345333,69	7660549,26	Planèze MAL	18/11/2015	29/02/2016	103	31	0
257	LIFE	423-CMAL13-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345333,69	7660549,26	Planèze MAL	19/06/2015	26/10/2015	129	74,5	0
258	LIFE	423-CMAL13-2018-2019-HIVER	HIVER	2018-2019	CAGE	MAL	345333,69	7660549,26	Planèze MAL	08/08/2018	29/10/2018	82	15	0
259	LIFE	424-CMAL14-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345341,63	7660622,18	Planèze MAL	18/11/2015	01/03/2016	104	15	0
260	LIFE	424-CMAL14-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345341,63	7660622,18	Planèze MAL	19/06/2015	26/10/2015	129	74	1
261	LIFE	427-CMAL15-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345374,38	7660640,97	Planèze MAL	18/11/2015	01/03/2016	104	15	0
262	LIFE	427-CMAL15-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345374,38	7660640,97	Planèze MAL	19/06/2015	26/10/2015	129	73,5	0
263	LIFE	430-CMAL16-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345452,19	7660727,29	Planèze MAL	18/11/2015	01/03/2016	104	15	1
264	LIFE	430-CMAL16-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345452,19	7660727,29	Planèze MAL	19/06/2015	26/10/2015	129	73,5	0
265	LIFE	433-CMAL17-2015-2016-ETE	ETE	2015-2016	CAGE	MAL	345510,91	7660811,53	Planèze MAL	18/11/2015	01/03/2016	104	15	0
266	LIFE	433-CMAL17-2015-2016-HIVER	HIVER	2015-2016	CAGE	MAL	345510,91	7660811,53	Planèze MAL	19/06/2015	26/10/2015	129	73,5	0
267	PNRun SUD	436-CJI14-2015-2016-HIVER	HIVER	2015-2016	CAGE	DIM	344196,98	7659055,91	Jacky Inard DIM	22/06/2015	12/08/2015	51	13,5	0
268	AVE2M	440-CRMPC16-2015-2016-HIVER	HIVER	2015-2016	CAGE	CIL	342062,3027	7663213,238	Roche Merveilleuse CIL	29/06/2015	07/08/2015	39	21	0
269	LIFE	442-CMAR01-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349972,914	7660257,9	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	1	0
270	LIFE	442-CMAR01-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349972,914	7660257,9	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
271	LIFE	445-CMAR02-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349822,197	7660225,97	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
272	LIFE	445-CMAR02-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349822,197	7660225,97	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
273	LIFE	448-CMAR03-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349667,82	7660208,95	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
274	LIFE	448-CMAR03-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349667,82	7660208,95	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
275	LIFE	451-CMAR04-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349532,933	7660206,17	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
276	LIFE	451-CMAR04-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349532,933	7660206,17	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
277	LIFE	454-CMAR05-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349377,915	7660270,73	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
278	LIFE	454-CMAR05-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349377,915	7660270,73	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
279	LIFE	457-CMAR06-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349197,263	7660297,76	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
280	LIFE	457-CMAR06-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349197,263	7660297,76	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
281	LIFE	460-CMAR07-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	349118,435	7660377,96	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
282	LIFE	460-CMAR07-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	349118,435	7660377,96	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
283	LIFE	463-CMAR08-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348981,453	7660399,41	Sentier Mare à Boue CMA	07/12/2015	09/12/2015	2	2	0
284	LIFE	463-CMAR08-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348981,453	7660399,41	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
285	LIFE	466-CMAR09-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348920,511	7660533,03	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	6,5	0
286	LIFE	466-CMAR09-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348920,511	7660533,03	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
287	LIFE	469-CMAR10-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348754,849	7660602,36	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	6,5	0
288	LIFE	469-CMAR10-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348754,849	7660602,36	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
289	LIFE	472-CMAR11-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348718,29	7660783,15	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
290	LIFE	472-CMAR11-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348718,29	7660783,15	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
291	LIFE	475-CMAR12-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348572,172	7660974,34	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
292	LIFE	475-CMAR12-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348572,172	7660974,34	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
293	LIFE	478-CMAR13-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348448,469	7661154,98	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
294	LIFE	478-CMAR13-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348448,469	7661154,98	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
295	LIFE	481-CMAR14-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348410,545	7661484,78	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
296	LIFE	481-CMAR14-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348410,545	7661484,78	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
297	LIFE	484-CMAR15-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348365,087	7661752,28	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
298	LIFE	484-CMAR15-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348365,087	7661752,28	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
299	LIFE	487-CMAR16-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	348184,015	7661969,49	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
300	LIFE	487-CMAR16-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	348184,015	7661969,49	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
301	LIFE	490-CMAR17-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	347977,3	7661904,15	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	6,5	0
302	LIFE	490-CMAR17-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	347977,3	7661904,15	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
303	LIFE	493-CMAR18-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	347941,011	7661930,83	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
304	LIFE	493-CMAR18-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	347941,011	7661930,83	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
305	LIFE	496-CMAR19-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	347739,808	7662055,95	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
306	LIFE	496-CMAR19-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	347739,808	7662055,95	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
307	LIFE	499-CMAR20-2015-2016-ETE	ETE	2015-2016	CAGE	CMA	347564,564	7662159,4	Sentier Mare à Boue CMA	07/12/2015	18/12/2015	11	11	0
308	LIFE	499-CMAR20-2015-2016-HIVER	HIVER	2015-2016	CAGE	CMA	347564,564	7662159,4	Sentier Mare à Boue CMA	29/06/2015	30/07/2015	31	19,5	0
309	AVE2M	503-CPMPC01-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342862,2703	7664382,146	Plateau du Petit Matarum PDN	29/06/2015	27/08/2015	59	44,5	3
310	AVE2M	504-CPMPC02-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342892,2054	7664498,816	Plateau du Petit Matarum PDN	29/06/2015	27/08/2015	59	45	1
311	AVE2M	505-CPMPC03-2015-2016-HIVER	HIVER	2015-2016	CAGE	PDN	342879,9243	7664482,697	Plateau du Petit Matarum PDN	29/06/2015	27/08/2015	59	41	1
